036:036	summit	plan summit between BOTHST	;sls 24 mar 2008
046	summit	BOTHST summit this week	;ns 01 jan 2002
046	summit	summit this week	;ns 01 jan 2002
046:046	summit	summit in_ ENTITYSKIP with	;oy 05 dec 2005
160	summit	miss summit	;oy 16 mar 2006
050	summit	summit with	;sms 20 dec 2007
---	summon	summon	;oy 11 mar 2006
110	summon	summon to_ voice opposition	;oy 10 mar 2006
090	summon	TARGET been summon before SOURCE investig	;oy 11 mar 2006
173	summon	TARGET summon to_ SOURCE court	;sls 08 mar 2008
026	summon	TARGET was summon to_ SOURCE	;oy 05 mar 2006
040	summon	summon	;oy 13 mar 2006
---	sunk	sunk	;ats 11 dec 2001
160	sunk	sunk wells	
---	supervis	supervis	;shan   7/23/93
x	supervis	supervis target practice	;sls 27 mar 2008
073	supervis	supervis entry of_ food	
073	supervis	supervis evacuation	
---	superviz	superviz	;shan   7/23/93
062	superviz	superviz target practice	;ss 27 jun 2007
073	superviz	superviz entry of_ food	
073	superviz	superviz evacuation	
---	suppli	suppli	;jon 5/31/95
010	suppli	said distributed suppli	
072	suppli	suppli TARGET with_ { missile | arms }	
072	suppli	suppli military	;oy 05 dec 2005
162	suppli	stop suppli	;jon 1/3/96
---	supplied_and_coordinated	supplied_and_coordinated	;tb 16 aug 2006
---	supply	supply	;jw   10/22/91
031	supply	will_ supply to_	;spk 07 feb 2008
031	supply	supply TARGET tank	;spk 17 mar 2008
012	supply	supply could lead to_ fighting	; pas 98.3.2
126	supply	do_ not_ supply weapon	;mj 05 jan 2006
0332	supply	supply { fighter-bomber | weapon | arms }	
0332	supply	supply TARGET with_ missile	;ns 7/5/01
0332	supply	supply warplanes to_	;ns 28 feb 2002
0332	supply	ready to_ supply arms	;oy 25 jul 2003
---	supply	supply_route	
0332	supply	supply { missile | rifle }	;oy 25 jul 2003
033	supply	is_to_supply	;oy 25 jul 2003
0332	supply	supply TARGET tank	;oy 25 dec 2005
---	support	support	;jw   11/15/91
030	support	will support	;elh 12 jun 2008
051	support	support TARGET negotiation to_ join	;spk 14 nov 2007
051	support	support of_	;spk 28 nov 2007
051	support	support TARGET ENTITYSKIP ambition	;spk 15 feb 2008
051	support	support TARGET comment	;spk 16 apr 2008
051	support	would support	;elh 23 may 2008
051	support	support strenghtening	;bk 07 may 2008
051	support	support development in_	;spk 05 may 2008
113	support	not support lifting of_ sanction against	;ab 10 jul 2003
0214	support	asked TARGET evidence to_ support accusations	;hux 12/29/97
---	support	support { have won | won } control in_ election	
138	support	support military intervention in_	;uwe 8/22/97
138	support	support for_ military response to_	;oy 05 dec 2005
031	support	support stronger cooperation with	;oy 11 mar 2006
100	support	would support lift sanctions if_	;sls 03 oct 2007
---	support	eager to_ secure TARGET support for war ENTITYSKIP	;oy 18 mar 2006
141	support	support SOURCE held protest march	;oy 11 mar 2006
105	support	support efforts to_ disarm	;sls 06 oct 2007
051	support	support withdrawal from_	;mj 18 apr 2006
138	support	support violence against	;jap 18 nov 2002
---	support	eager to_ TARGET support war with ENTITYSKIP	;oy 18 mar 2006
0331	support	will support business in_	;oy 27 aug 2006
113	support	support call to_ boycott	;ats 7/17/01
051	support	support efforts to_ stop	;sls 11 oct 2007
071	support	financial support from_ SOURCE	;sls 26 nov 2007
113	support	drum up_ support against	;sls 01 mar 2008
032	support	said would support plan	
051	support	support TARGET hunger_strike	;hux 1/4/98
051	support	support +_plan to_solve	;oy 04 aug 2003
113	support	support for war against	;oy 18 mar 2006
113	support	support abduction of_	;tb 22 oct 2006
051	support	TARGET received support from SOURCE	
032	support	will support proposal	;rlh 7/11/01
051	support	support plan to_ march	;shan 1/7/94
110	support	dispute over support	
---	support	if_ had_ not_ support	;oy 25 jul 2003
051	support	support declaration	;oy 04 aug 2003
---	support	would_need_ support	;sls 20 sep 2007
160	support	support for TARGET plunged	;oy 11 mar 2006
051	support	support membership	;bk 01 jul 2007
051	support	staunch support of_	;sls 18 nov 2007
062	support	support send force	;lrp 05 jul 2005
051	support	support win { election | seat }	
110	support	support fall among SOURCE	;jon 3/10/95
012	support	could lose support	;jon 5/4/95
051	support	showed support for	;oy 05 dec 2005
051	support	support { demands | proposal }	;shan 1/5/94
051	support	support TARGET decision	;bnl 5/17/01
110	support	withdraw support	;ab 10 jul 2003
051	support	support decision	;oy 25 jul 2003
051	support	{ muster | drum_up } support	
051	support	TARGET { have | had } support of_ SOURCE	;hux 12/26/97
051	support	support TARGET against ENTITYSKIP	;bnl 31 mar 2003
051	support	support TARGET plan for ENTITYSKIP	;oy 05 dec 2005
110	support	TARGET losing support SOURCE	
051	support	support TARGET threat	;jon 2/6/96
110	support	weaken support	;drd 9/19/97
051	support	renew support	;oy 04 aug 2003
051	support	TARGET support from SOURCE	;pas 97.10.9
051	support	support for_	;jon 2/21/96
110	support	not support	
051	support	support TARGET bid	;oy 27 aug 2006
---	surface	surface	;elh 29 may 2008
112	surface	ENTITYSKIP tension between SOURCE and TARGET surface today	;elh 29 may 2008
080	surrender	surrender	;oy 05 dec 2005
139	surrender	set deadline for_ surrender	;shan 1/5/94
1246	surrender	not_ surrender weapon to_	;mj 02 aug 2006
110	surrender	delighted that TARGET surrender	;oy 04 aug 2003
0874	surrender	division surrender to_	;sls 08 oct 2007
0874	surrender	soldier surrender to_	;sls 08 oct 2007
0873	surrender	surrender weapon to_	;jon 2/6/96
080	surrender	surrender to_ police	;oy 05 dec 2005
0874	surrender	troops surrender to_	;sls 08 oct 2007
100	surrender	told TARGET surrender	;jon 1/3/96
0842	surrender	surrender arms	;ss 27 jun 2007
120	surrender	not surrender	;oy 25 jul 2003
080	surrender	surrender to_	;sls 10 oct 2007
---	surround	surround	;jon 2/20/96
080	surround	surround house	;jap 5/10/01
150	surround	{ tank | troop } surround	;jon 2/20/96
---	survive	survive	;shan   8/17/93
012	survive	said could not survive	
---	suspect	suspect	;tony  3/12/91
1121	suspect	suspect to_ kill	;spk 12 mar 2008
180	suspect	{ am | is | are } suspect to_ attack	;spk 28 jan 2008
1121	suspect	suspect mass fraud committed	;david 3.1.98
112	suspect	suspect TARGET of_ cooperating	;jon 5/17/95
110	suspect	suspect secret agenda	;oy 17 mar 2006
1123	suspect	TARGET suspect of_ attack in_ SOURCE	;sls 08 oct 2007
1121	suspect	suspect of_stealing	;ns 6/27/01
173	suspect	suspect { arrested | capture } by_ SOURCE	
1125	suspect	suspect TARGET of_ treason	;sls 07 apr 2008
112	suspect	TARGET suspect charged SOURCE	
---	suspen	suspen	;jon 5/15/95
173	suspen	suspen case against_	;spk 12 mar 2008
035	suspen	will_ suspen activit offer by_	;spk 21 apr 2008
164	suspen	suspen participation_in_ peace_process	;rlm 28 feb 2002
164	suspen	TARGET conference suspen following SOURCE objection	;ms 04 apr 2008
1721	suspen	suspen ruling allow headscarves	;oy 11 mar 2006
080	suspen	suspen legal_action against_	;oy 25 dec 2005
1621	suspen	suspen disbursements to_	;oy 25 jul 2003
081	suspen	suspen arrest warrant	;lrp 12 dec 2005
080	suspen	suspen plan to_ deport	;oy 14 nov 2005
080	suspen	suspen sweep_ against	;oy 03 jan 2006
082	suspen	suspen hunger strike	;hux 1/31/96
131	suspen	suspen financ unless	;oy 02 jan 2006
172	suspen	suspen TARGET part of_ probe	;oy 28 aug 2006
160	suspen	suspen payments to_	;oy 25 jul 2003
160	suspen	suspen cooperation	;oy 04 aug 2003
082	suspen	union suspen strike	;sls 27 sep 2007
1311	suspen	aid might be suspen	
172	suspen	suspen activit of_	;jap 11 oct 2002
172	suspen	suspen rights_in_	
160	suspen	suspen operations	;oy 25 jul 2003
162	suspen	suspen assistance	;oy 04 aug 2003
160	suspen	suspen membership	;oy 25 dec 2005
161	suspen	suspen of_ TARGET contact SOURCE	;oy 02 jan 2006
1311	suspen	aid might be suspen	;oy 10 jul 2007
025	suspen	call for TARGET to_ suspen	;sls 27 mar 2008
085	suspen	suspen sanctions	
081	suspen	suspen sentence	
162	suspen	suspen { privilege | aid }	
164	suspen	suspen { negotiat | talk }	;jon 5/15/95
081	suspen	suspen trial of_	;oy 18 mar 2006
0871	suspen	suspen attacks	
162	suspen	suspen support	;oy 25 jul 2003
161	suspen	suspen contact	;oy 02 jan 2006
160	suspen	suspen flight	;oy 25 dec 2005
160	suspen	suspen plan	;ems 6/7/00
164	suspen	talk suspen	;jon 5/4/95
172	suspen	poll suspen	;hux 1/31/96
164	suspen	suspen talk	;oy 25 dec 2005
162	suspen	aid suspen	;oy 10 jul 2007
---	swap	swap	;bert 1/4/98
031:031	swap	will swap	;oy 11 mar 2006
---	sweep	sweep	;shan   7/15/93
170	sweep	sweep village of_ TARGET in_ crackdown	;lrp 25 aug 2005
190	sweep	sweep through villages	; pas 98.3.9
151	sweep	warplanes sweep low	
1384	sweep	said troops sweep	;oy 14 nov 2005
1384	sweep	{ fight jets | jets } sweep	;oy 14 nov 2005
073	sweep	sweep for_ mines	
---	swept	swept	;shan   8/10/93
190	swept	swept through villages	; pas 98.3.9
195	swept	warplanes swept low	
190	swept	swept to_flush_out	;oy 03 jan 2006
060	swept	TARGET swept into power in_ SOURCE	;oy 15 mar 2006
190	swept	said troops swept	
195	swept	{ fight jets | jets } swept	
073	swept	swept for_ mines	
---	swept	swept through	;hux 12/26/97
---	swoop	swoop	;oy 09 mar 2006
175	swoop	swoop down on protest	;oy 09 mar 2006
190	swoop	swoop in_ raid	;tb 08 feb 2007
---	swore	swore	
130	swore	swore top priority against	;sls 25 sep 2007
130	swore	swore revenge	;oy 14 nov 2005
---	sworn	sworn	;oy 04 aug 2003
---	tak	tak	;jw   11/20/91
181	tak	TARGET { was | were | been } tak hostage near SOURCE	;spk 22 oct 2007
036	tak	will tak_part meeting in_	;ms 22 apr 2008
181	tak	TARGET { was | were | been } tak hostage	;spk 22 oct 2007
010	tak	tak any decision on_ TARGET invitation	;elh 07 may 2008
0334	tak	could_tak_part in_ international_stability_force	;tb 26 jan 2007
130	tak	said { will | would ] tak necessary steps to_ ensure security	
---	tak	tak control of_the_us_house_of_representatives	;ms 03 jan 2008
138	tak	said tak measures to_ counter attack against ally	
138	tak	said could be said to_ tak military action	
1384	tak	has military capability to_ tak action	;oy 14 nov 2005
125	tak	{ will | would ] not tak part in_ conference	
1122	tak	is_to_ tak TARGET to_ court for torture	;oy 11 mar 2006
0831	tak	TARGET tak over after resignation of_ SOURCE	;oy 11 mar 2006
138	tak	{ will | would ] tak any action necessary	;oy 15 mar 2006
130	tak	{ will | would ] tak_action_against_+	;ats 9/20/01
130	tak	{ will | would ] tak all to_ defend its	;oy 15 mar 2006
080	tak	tak TARGET off list repress freedom	;sls 14 jan 2008
062:062	tak	tak part in_ TARGET naval exercise	;oy 08 mar 2006
036	tak	{ will | would ] tak part in_ conference	
0312:0312	tak	BOTHST will tak part in military	;sls 13 sep 2007
046	tak	tak part in_ conference	
150	tak	forces tak up_ position	;oy 18 mar 2006
036	tak	{ will | would ] tak part in summit	;lrp 26 jun 2003
081	tak	amnesty tak effect for	;oy 03 mar 2006
150	tak	tak security measures	;oy 04 aug 2003
1041	tak	TARGET tak censure motion by SOURCE	;oy 16 mar 2006
0841	tak	TARGET tak hostage in_ SOURCE freed	;sls 10 oct 2007
075	tak	tak in_ TARGET asylum seeker	;sls 17 mar 2008
110	tak	tak TARGET bitterly to task	;ss 11 jul 2007
062:062	tak	tak joint exercises	;ss 27 jun 2007
192	tak	tak over village in_	;tb 17 nov 2006
---	tak	tak another shot at_	;sls 05 mar 2008
141	tak	tak part in_ protest	;sls 05 mar 2008
141	tak	tak to_ the_ street	;david 12/19/97
1382	tak	may tak territory	;jon 2/22/96
0356	tak	tak missiles out	
0333	tak	{ will | would ] tak TARGET refugee	;oy 04 mar 2006
181	tak	TARGET tak hostage SOURCE riot	;oy 16 mar 2006
173	tak	tak prisoner by SOURCE	;sls 12 jul 2007
192	tak	troops have tak	
173	tak	TARGET was tak custody	;oy 09 mar 2006
090	tak	tak over probe	;oy 14 nov 2005
192	tak	TARGET enclave tak by SOURCE	;oy 14 nov 2005
190:190	tak	tak on_ TARGET tanks	;bnl 08 may 2003
192	tak	tak control_	;oy 25 dec 2005
181	tak	TARGET tak prison by SOURCE	;oy 02 jan 2006
154	tak	tak up_ post	
181	tak	TARGET { was | were } tak hostage { in | by } SOURCE	;oy 15 jul 2007
181	tak	tak hostage	;oy 15 jul 2007
073	tak	TARGET tak refuge SOURCE	;oy 10 jul 2007
111	tak	tak jab at_	;sls 21 sep 2007
---	talk	talk	;oy 07 mar 2006
040	talk	in_ talk with	;ms 26 jan 2008
036:036	talk	talk between BOTHST will be_ held	;spk 08 may 2008
046:046	talk	talk against backdrop of_ bloodshed between ENTITYSKIP	;ab 08 jul 2003
164	talk	said would wait before resuming talk	;shan 8/25/95
164:164	talk	talk between BOTHST on coalition failed	;oy 09 mar 2006
164:164	talk	talk between BOTHST coalition collaps	;oy 09 mar 2006
130	talk	consider breaking peace talk	
139	talk	cannot talk attacks continue	;oy 05 dec 2005
045	talk	intermediary talk between	;ns 28 feb 2002
012	talk	made little progress talk	;hux 1/6/98
012	talk	talk unlikely to_ resume	
134	talk	will walk out of_ talk if_	;shan 1/7/94
041:041	talk	talk with_ by_ telephone	;jap 11 oct 2002
030	talk	talk with TARGET would start if_	;oy 18 mar 2006
026	talk	hope talk despite shoot	;jon 5/4/95
036:036	talk	talk between BOTHST tentative	;oy 11 mar 2006
164:164	talk	talk with TARGET ended failure	;oy 13 mar 2006
013	talk	confident talk resume	;shan 1/4/94
---	talk	that has delayed talk	;jon 3/6/95
012	talk	said no_ further talk	;hux 1/6/98
139	talk	said resume talk if_	
044:044	talk	talk in_ ENTITYSKIP betweem SOURCE and	;lrp 17 jun 2003
125	talk	no_longer talk with	;adg 30 jun 2003
045	talk	hosted talk between	;sls 28 nov 2007
041	talk	talk over telephone	;ms 12 jan 2008
014	talk	could condone talk	;lrp 01 sep 2006
046:046	talk	BOTHST made progress talk	;jon 5/3/95
044:044	talk	held talk in_ ENTITYSKIP with_	;oy 04 aug 2003
164:164	talk	talk between BOTHST stall	;oy 14 nov 2005
026	talk	told talk not fight	;oy 05 dec 2005
164:164	talk	talk between BOTHST snag	;jon 5/7/95
046:046	talk	BOTHST locked_into talk	;oy 14 nov 2005
030	talk	accept delay talk	;oy 18 mar 2006
046:046	talk	talk between SOURCE and	;hux 2/22/96
036	talk	talk will resume	;shan 1/4/94
012	talk	said talk of_ war	
160	talk	talk dashed TARGET hope	;oy 18 mar 2006
042:043	talk	is_in_ TARGET for_ talk	;sls 20 sep 2007
125	talk	will_not_talk	;tb 23 aug 2006
046:046	talk	BOTHST held talk with_	;oy 25 jul 2003
164:164	talk	talk collapsed	;oy 09 mar 2006
036:036	talk	will have talk	;oy 04 aug 2003
046	talk	talk held_in_	;jon 5/8/95
046:046	talk	resumed talk	;jon 5/5/95
046:046	talk	talk between BOTHST	;hux 2/22/96
---	talk	despite talk	;oy 02 mar 2006
046:046	talk	BOTHST resume talk	;jon 3/10/95
164	talk	delay talk	
164:164	talk	BOTHST talk delay	;jon 5/8/95
046:046	talk	held_talk	;jap 14 oct 2002
046:046	talk	talk with_	;jon 1/3/96
046:046	talk	talk with	;ss 27 jun 2007
013	talk	{ said continue | made progress } talk	
164	talk	talk { suspended | postponed }	;jon 5/4/95
134	talk	talk { only if_ | not held until TARGET }	
164:164	talk	{ suspend | delay } talk	
164	talk	{ walk | storm } out talk	
164	talk	{ torpedo | delay } talk	;jon 10/19/95
164	talk	{ broke | put } off talk	
046:046	talk	join TARGET talk	;uwe 8/23/97
164:164	talk	talk dead	;jon 2/1/96
043:042	talk	host talk	;hux 12/15/95
046:046	talk	BOTHST talk	;jon 3/10/95
---	target	target	;lrp 26 jun 2003
194	target	TARGET target of_ SOURCE artillery	;oy 14 nov 2005
1832	target	target TARGET with car_ bomb	;sls 01 mar 2008
190	target	TARGET target in strike by_ SOURCE	;lrp 26 jun 2003
190	target	target TARGET army	;oy 14 nov 2005
---	task	task	;oy 15 mar 2006
038	task	task promot between_	;spk 09 apr 2008
060	task	TARGET was task forming government	;oy 15 mar 2006
---	team up_	team up_	;ms 04 apr 2008
060	team up_	BOTHST team up_ to unveil program	;ms 04 apr 2008
041:041	telephone	telephone	;jon 3/10/95
041	telephone	telephone speak to_	;lrp 17 jun 2003
041:041	telephone	BOTHST spoke by telephone	;oy 05 jan 2007
---	telephone	telephone { engineer | company | caller }	;shan 1/5/94
---	tell	tell	;shan   8/4/93
114	tell	tell TARGET officially displease	;sls 20 sep 2007
100	tell	will tell hand over	;jon 5/8/95
---	termed	termed	;oy 04 aug 2003
111	termed	termed TARGET attacks as_	;elh 11 jun 2008
012	termed	termed TARGET godmother of_ terrorists	;elh 20 may 2008
1124	termed	termed TARGET bombing crime	;oy 04 aug 2003
111	termed	termed meaningless	;bk 01 jul 2007
180	terrorize	terrorize	;jw 9/17/91
051	thank	thank	;sls 11 oct 2007
051	thank	thank for support of_	;elh 09 apr 2008
017	thank	will thank	;oy 02 jan 2006
---	thank	thank god	;oy 25 jul 2003
---	threat	threat	;oy 02 mar 2006
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the	;elh 02 jun 2008
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET military_ incursion in_	;spk 28 apr 2008
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ raid	;spk 28 apr 2008
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ take action	;bk 20 aug 2007
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_kill TARGET if	;spk 22 oct 2007
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ paus TARGET talk	;spk 03 mar 2008
013	* to_ lay_ siege on_ the +	rift * to_ lay_ siege on_ the TARGET appeared to_ have been healed	
1312	* to_ lay_ siege on_ the +	raise * to_ lay_ siege on_ the TARGET of_ economic sanctions	;oy 16 nov 2005
1313	* to_ lay_ siege on_ the +	allied with TARGET * to_ lay_ siege on_ the TARGET withdraw support	;oy 11 mar 2006
182	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET TARGET officers in_ confrontation	;sls 07 oct 2007
1311	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET withdraw ENTITYSKIP peacekeep from	;oy 02 mar 2006
134	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ walk away from talks	;oy 09 oct 2006
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET TARGET with military action if	;sls 22 aug 2007
131	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET laundering sanctions	;oy 25 jul 2003\
---	* to_ lay_ siege on_ the +	coalition_partners_* to_ lay_ siege on_ the	;ns 6/29/01
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET break diplomatic ties	;oy 25 jul 2003
134	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET boycott negotiations	;oy 13 mar 2006
1311	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ withhold aid for_	;ns 23 jan 2002
137	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ fire_ on_ protest	;oy 06 mar 2006
133	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ boycott election	;oy 27 aug 2006
1383	* to_ lay_ siege on_ the +	suicide_bombing * to_ lay_ siege on_ the TARGET by_ SOURCE	;ms 04 jan 2008
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET fire rockets against	;sls 21 feb 2008
1312	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET boycott of_ TARGET product	;lrp 01 sep 2006
1384	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET air_strike against	;oy 16 nov 2005
1385	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET of_ chemical attack	;oy 16 nov 2005
080	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET air_strike on_ hold	;jon 2/19/96
1312	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET cut_ purchase from_	;oy 03 jan 2006
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET use military force	;oy 15 mar 2006
013	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET air_strike reced	;jon 2/19/96
1384	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET TARGET with_ air_strike	;oy 16 nov 2005
131	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET withdraw support	;oy 11 mar 2006
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET reprisal against	;oy 11 mar 2006
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET serious response	;elh 01 apr 2008
1384	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_fire rockets	;oy 16 nov 2005
131	* to_ lay_ siege on_ the +	TARGET * to_ lay_ siege on_ the TARGET with_ expulsion	;shan 1/7/94
111	* to_ lay_ siege on_ the +	said TARGET greatest * to_ lay_ siege on_ the	;ss 11 jul 2007
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET not_ to_ agree	;oy 16 nov 2005
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ enter TARGET camp	;oy 05 mar 2006
133	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET expand strike	;sms 03 dec 2007
013	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET attack reced	;jon 5/5/95
---	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET cohesion of_	;oy 04 aug 2003
131	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ withdraw	;oy 16 mar 2006
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET TARGET with force if	;sls 05 sep 2007
136	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET halt inspect	;sls 27 sep 2007
134	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET peace talks	
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET send troops	;oy 25 dec 2005
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ fire on_	;oy 06 mar 2006
1384	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET air_strike	;oy 10 jul 2007
010	* to_ lay_ siege on_ the +	sees no_ * to_ lay_ siege on_ the TARGET to_	;sls 24 sep 2007
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET pull out of_	;sls 19 feb 2008
1384	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET offensive	;lrp 01 sep 2006
1383	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_kidnap	;oy 16 nov 2005
1383	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_behead	;oy 16 nov 2005
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET use_force	;oy 16 nov 2005
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ cancel	;shan 8/28/95
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ resign	;ai 09 may 2008
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET ripostes	;oy 16 nov 2005
013	* to_ lay_ siege on_ the +	posed no_ * to_ lay_ siege on_ the	
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET by_ SOURCE seced	;jon 7/15/96
138	* to_ lay_ siege on_ the +	TARGET * to_ lay_ siege on_ the TARGET by SOURCE attack	;oy 05 dec 2005
136	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ expel	;oy 11 mar 2006
120	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET petition	;sls 12 dec 2007
080	* to_ lay_ siege on_ the +	dropped * to_ lay_ siege on_ the	;david 22.12.97
111	* to_ lay_ siege on_ the +	said was * to_ lay_ siege on_ the	
1312	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET boycott	;oy 16 nov 2005
012	* to_ lay_ siege on_ the +	could be * to_ lay_ siege on_ the	;oy 04 aug 2003
133	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET protest	;oy 16 nov 2005
###	* to_ lay_ siege on_ the +	drought * to_ lay_ siege on_ the	;oy 16 nov 2005
139	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET ENTITYSKIP if_ TARGET fail	;oy 16 nov 2005
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ sack	;oy 11 mar 2006
1383	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET blow_up	;ms 10 jan 2008
080	* to_ lay_ siege on_ the +	remove * to_ lay_ siege on_ the	;jon 2/22/96
134	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET accord	
111	* to_ lay_ siege on_ the +	violat * to_ lay_ siege on_ the TARGET { organisation | organization }	;oy 05 dec 2005
137	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET jail TARGET if	;oy 05 dec 2005
130	* to_ lay_ siege on_ the +	TARGET * to_ lay_ siege on_ the TARGET with_ SOURCE	;jon 2/1/96
1313	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ { walk out | cancel celebration }	
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET { attack | retaliat }	;oy 16 nov 2005
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET to_ { kill | shell }	;oy 16 nov 2005
130	* to_ lay_ siege on_ the +	TARGET under * to_ lay_ siege on_ the TARGET SOURCE	;jon 2/1/96
080	* to_ lay_ siege on_ the +	avert * to_ lay_ siege on_ the	;pas 97.9.17
130	* to_ lay_ siege on_ the +	TARGET under * to_ lay_ siege on_ the	;hux 12/14/95
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET from SOURCE	;rlh 7/24/01
131	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET veto	;bnl 01 apr 2003
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET TARGET with	;oy 15 mar 2006
135	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET halt { negotiation | meeting | talks }	;sls 03 oct 2007
013	* to_ lay_ siege on_ the +	not * to_ lay_ siege on_ the	
130	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET by_ SOURCE	;jon 5/7/95
138	* to_ lay_ siege on_ the +	* to_ lay_ siege on_ the TARGET war	;oy 15 mar 2006
---	threw_	threw_	;shan   7/15/93
180	threw_	threw_ rocks_and_firecracker at_	;sls 27 mar 2008
081	threw_	threw_ out_ charges against	;oy 04 aug 2003
180	threw_	threw_ sulphuric_acid	;hux 1/7/98
051	threw_	threw_ support_behind	;bnl 25 mar 2003
051	threw_	threw_ weight behind	;ab 08 jul 2003
070	threw_	threw_ lifeline to_	;oy 25 dec 2005
121	threw_	threw_ out_ appeal	;oy 09 oct 2006
182	threw_	threw_ { firebombs | stones }	;shan 8/26/95
183	threw_	threw_ { hand_grenade | bomb }	
183	threw_	threw_ firebomb	;oy 04 mar 2006
160	threw_	threw_ out	;bnl 10/25/01
---	thronged	thronged	;hux 10/10/97
017	thronged	thronged behind coffin	;oy 05 dec 2005
141	thronged	thronged ENTITYSKIP chanting	;tb 20 feb 2007
140	thronged	thronged streets	;hux 12/21/97
---	throw	throw	;oy 04 aug 2003
120	throw	throw of_ deal to_	;spk 29 oct 2007
180	throw	throw rocks_and_firecrackers at_	;sls 27 mar 2008
060	throw	throw weight behind	;oy 18 mar 2006
